Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,pfe,0,0,0,0,,,,,,,,,,17.85,29.24,5.09,13.33,48650000000.0,8.77,-4.3,41740000000.0,19320000000.0,8690000000.0,1.54,-71.4,10520000000.0,1.89,63150000000.0,96.42,1.4,11.74,12550000000.0,-655250000.0,0.64,35.15,34.76,31020000.0,5560000000.0,5550000000.0,0.05,70.03,45930000.0,1.93,0.83,45160000.0
0,0,pfg,0,0,0,0,,,,,,,,,,8.15,9.81,0.34,8.02,15020000000.0,54.54,-25.7,6200000000.0,1710000000.0,1220000000.0,4.41,-14.8,4490000000.0,16.36,4420000000.0,27.64,2.74,57.02,4139999999.9999995,1400000000.0,1.58,42.4,41.72,1360000.0,274730000.0,273480000.0,0.28,71.86,2890000.0,2.31,1.2,3760000.0
0,0,pg,0,0,0,0,,,,,,,,,,18.92,23.57,9.13,28.87,72470000000.0,29.19,8.5,36310000000.0,20040000000.0,13450000000.0,5.23,19.0,13390000000.0,5.4,31660000000.0,65.17,0.87,19.07,17970000000.0,12670000000.0,0.4,141.2,129.95,6080000.0,2480000000.0,2480000000.0,0.11,66.23,13910000.0,2.36,0.56,12970000.0
0,0,pgr,0,0,0,0,,,,,,,,,,12.13,15.76,7.07,31.42,41960000000.0,71.77,14.9,5530000000.0,6940000000.0,5060000000.0,8.63,81.9,4760000000.0,8.12,5580000000.0,30.86,0.47,30.04,6490000000.0,3310000000.0,0.53,95.26,87.55,2200000.0,585600000.0,583300000.0,0.31,84.83,4730000.0,2.36,0.81,6570000.0
0,0,ph,0,0,0,0,,,,,,,,,,8.75,14.75,6.37,18.81,13590000000.0,105.79,-3.1,3540000000.0,2580000000.0,1190000000.0,9.16,-5.2,775860000.0,6.02,7940000000.0,121.36,1.46,50.69,2360000000.0,1800000000.0,1.67,225.35,197.59,1420000.0,128800000.00000001,128090000.0,0.38,80.88,1360000.0,1.88,1.06,1180000.0
0,0,phm,0,0,0,0,,,,,,,,,,12.01,15.54,9.75,22.84,10860000000.0,40.32,9.0,2410000000.0,1750000000.0,1290000000.0,4.78,52.5,2089999999.9999998,7.8,3130000000.0,50.08,5.71,23.27,1760000000.0,1230000000.0,1.52,45.0,40.39,2710000.0,268089999.99999997,260970000.00000003,3.36,90.13,6540000.0,2.25,2.77,5150000.0
0,0,pki,0,0,0,0,,,,,,,,,,12.74,18.87,5.71,13.88,3230000000.0,29.06,36.4,1420000000.0,849600000.0,412210000.0,3.69,201.8,258290000.00000003,2.31,2029999999.9999998,62.77,1.35,28.89,625290000.0,516110000.0,1.28,127.98,112.79,1370000.0,111970000.0,101700000.0,0.83,93.46,2600000.0,2.77,4.72,2840000.0
0,0,pld,0,0,0,0,,,,,,,,,,35.91,35.57,2.06,5.56,4420000000.0,6.3,17.0,2610000000.0,3010000000.0,1580000000.0,2.23,-33.1,940200000.0,1.27,16969999999.999998,46.5,2.33,43.35,2950000000.0,1730000000.0,0.9,103.16,98.23,2410000.0,739220000.0,736950000.0,0.52,97.85,7060000.0,3.17,1.08,6900000.0
0,0,pll,0,0,0,0,,,,,,,,,,0.0,0.0,-23.56,-39.56,,,,,-6480000.0,-5670000.0,-1.0,,18860000.0,1.63,2590000.0,10.76,11.1,2.3,-6980000.0,-8250000.0,0.39,27.99,12.64,2210000.0,13550000.0,9260000.0,0.24,0.24,0.02,0.02,,
0,0,pm,0,0,0,0,,,,,,,,,,26.57,39.38,17.7,,28960000000.0,18.62,-2.6,19290000000.0,12370000000.0,7680000000.0,4.93,21.7,4820000000.0,3.1,29490000000.0,,1.12,-7.76,9970000000.0,8490000000.0,0.78,74.93,75.08,4510000.0,1560000000.0,1550000000.0,0.19,75.58,7210000.0,1.5,0.46,6520000.0
0,0,pnc,0,0,0,0,,,,,,,,,,59.59,27.88,0.81,6.84,14350000000.0,33.4,4.2,17050000000.0,,3200000000.0,16.63,7.0,13160000000.0,31.05,42650000000.0,,,117.36,5840000000.0,,1.26,115.08,109.86,2150000.0,423700000.0,420980000.0,0.23,83.05,4730000.0,2.31,1.12,6090000.0
0,0,pnr,0,0,0,0,,,,,,,,,,11.87,15.46,7.03,18.38,2980000000.0,17.82,11.9,1050000000.0,535600000.0,360200000.0,2.1,20.0,82600000.0,0.5,887800000.0,43.31,1.18,12.32,588600000.0,442260000.0,1.26,50.21,43.37,1160000.0,166350000.0,165140000.0,0.32,91.08,1980000.0,1.61,1.35,1940000.0
0,0,pnw,0,0,0,0,,,,,,,,,,18.03,23.24,2.68,11.22,3520000000.0,31.23,5.4,1490000000.0,1500000000.0,633930000.0,5.61,10.9,181930000.0,1.62,6820000000.0,114.32,1.17,51.88,893980000.0,-345360000.0,0.28,83.11,77.78,112600000.0,112600000.0,112260000.0,0.24,86.14,1770000.0,1.83,2.08,2060000.0
0,0,pom,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ppg,0,0,0,0,,,,,,,,,,7.85,11.84,5.6,20.34,13750000000.0,58.09,-3.7,6530000000.0,2150000000.0,1080000000.0,4.54,20.4,2100000000.0,8.89,6350000000.0,117.02,1.52,22.48,1970000000.0,1540000000.0,1.12,133.56,116.07,1310000.0,236200000.0,235760000.0,0.43,79.89,3670000.0,2.48,1.56,4620000.0
0,0,ppl,0,0,0,0,,,,,,,,,,20.22,40.51,4.18,12.06,7630000000.0,9.99,-2.5,4360000000.0,4430000000.0,1540000000.0,2.01,-40.8,746000000.0,0.97,24240000000.0,177.09,0.5,17.8,2790000000.0,-529250000.0,0.78,28.46,27.22,4480000.0,768830000.0,767950000.0,0.11,69.9,11840000.0,3.1,1.54,16379999.999999998
0,0,prgo,0,0,0,0,,,,,,,,,,-0.13,10.37,2.89,-0.11,5100000000.0,37.41,1.9,1770000000.0,916000000.0,-6600000.0,-0.05,,852700000.0,6.25,3700000000.0,63.54,2.54,42.64,615300000.0,232560000.0,1.2,45.68,51.23,1140000.0,136490000.0,136090000.0,0.75,85.56,3180000.0,4.26,3.17,3400000.0
0,0,pru,0,0,0,0,,,,,,,,,,-0.11,0.16,0.01,-0.05,60170000000.0,151.62,2.4,18400000000.0,650000000.0,-94000000.0,-0.24,4.9,36150000000.0,91.28,36470000000.0,54.52,0.66,167.46,16870000000.000002,7010000000.0,1.7,67.21,64.67,2260000.0,396000000.0,395030000.0,0.2,57.66,5370000.0,2.79,1.36,6290000.0
0,0,psa,0,0,0,0,,,,,,,,,,47.18,50.42,8.16,15.93,2950000000.0,16.91,0.5,2120000000.0,2029999999.9999998,1130000000.0,6.49,-18.4,293960000.0,1.68,2500000000.0,29.57,0.73,27.47,2029999999.9999998,1430000000.0,0.09,231.94,207.64,174820000.0,174820000.0,149730000.0,13.29,82.43,2800000.0,3.62,2.15,3610000.0
0,0,psx,0,0,0,0,,,,,,,,,,-3.51,-0.07,-0.06,-9.76,76840000000.0,174.23,-41.5,11760000000.0,1320000000.0,-2710000000.0,-6.14,,1460000000.0,3.35,14530000000.0,65.12,1.22,45.15,3170000000.0,-2610000000.0,1.52,51.67,63.3,3680000.0,436800000.0,435720000.0,0.34,68.83,8240000.0,2.48,1.89,9150000.0
0,0,pvtb,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,pwr,0,0,0,0,,,,,,,,,,3.45,5.23,4.34,9.93,11400000000.0,79.92,-9.9,1600000000.0,895560000.0,393690000.0,2.7,19.7,216940000.0,1.56,1480000000.0,35.73,1.69,29.9,1470000000.0,1150000000.0,1.31,61.89,47.54,1330000.0,138860000.0,137220000.0,1.13,94.09,2350000.0,1.65,1.92,3330000.0
0,0,px,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,pxd,0,0,0,0,,,,,,,,,,2.27,7.65,1.97,1.48,7650000000.0,46.44,-23.0,4030000000.0000005,2290000000.0,173000000.0,1.04,,1390000000.0,8.47,3500000000.0,30.03,1.43,70.89,2370000000.0,57250000.0,1.86,86.28,94.07,1850000.0,164410000.0,162740000.0,0.94,93.01,4860000.0,2.21,2.98,3630000.0
0,0,qcom,0,0,0,0,,,,,,,,,,22.09,26.46,11.35,94.63,23530000000.0,20.73,73.4,14280000000.0,7620000000.0,5200000000.0,4.52,485.0,11210000000.0,9.91,16360000000.0,269.23,2.13,5.37,5810000000.0,3500000000.0,1.33,129.81,105.78,8119999.999999999,1130000000.0,1130000000.0,0.13,77.68,15360000.0,2.3,1.36,15410000.0
0,0,qdel,0,0,0,0,,,,,,,,,,36.91,48.41,28.72,53.6,1000000000.0,23.9,276.4,320810000.0,537390000.0,370780000.0,8.54,1335.4,77550000.0,1.84,116500000.0,13.72,2.7,20.2,238360000.0,90250000.0,0.84,247.08,216.84,1310000.0,42070000.0,38150000.0,11.81,87.3,2440000.0,2.78,9.45,2810000.0
0,0,qep,0,0,0,0,,,,,,,,,,2.77,10.66,1.04,0.84,846100000.0,3.52,-42.2,874100000.0,659300000.0,23400000.0,0.087,,9500000.0,0.04,1650000000.0,58.9,0.96,11.55,778900000.0,172890000.0,4.94,0.9575,1.1878,3610000.0,242220000.0,234960000.0,9.15,59.62,4330000.0,1.54,2.45,3280000.0
0,0,r,0,0,0,0,,,,,,,,,,-2.37,6.21,2.34,-8.25,8480000000.0,162.05,-3.3,1590000000.0,2230000000.0,-191320000.0,-3.86,,684250000.0,12.7,7690000000.0,357.42,0.81,39.91,2250000000.0,682870000.0,1.99,50.04,41.48,53820000.0,53820000.0,53400000.0,0.67,90.05,2130000.0,4.45,4.41,2440000.0
0,0,rai,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,rdc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,rf,0,0,0,0,,,,,,,,,,18.61,24.21,0.63,5.03,4660000000.0,4.85,10.3,5520000000.0,,769000000.0,0.79,29.6,5850000000.0,6.09,6720000000.0,,,16.92,2820000000.0,,1.62,13.26,11.7,8250000.0,960440000.0,957020000.0,0.42,76.44,20770000.0,2.38,2.48,21000000.0
0,0,rhi,0,0,0,0,,,,,,,,,,6.08,8.31,11.38,28.16,5340000000.0,47.19,-23.3,2530000000.0,508140000.0,324700000.0,2.85,-35.4,587000000.0,5.23,300000000.0,25.12,1.76,10.62,645260000.0,487550000.0,1.58,55.93,53.09,1540000.0,113980000.0,108770000.0,2.98,96.38,7030000.0,6.96,7.26,8180000.0
0,0,rht,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,rl,0,0,0,0,,,,,,,,,,-1.74,3.55,1.39,-2.99,4710000000.0,63.81,-30.0,3810000000.0,428700000.0,-81700000.0,-1.11,,2450000000.0,33.46,3610000000.0,141.81,2.52,34.8,537800000.0,646630000.0,1.31,73.42,72.82,1400000.0,48220000.0,46740000.0,2.32,102.82,4860000.0,3.45,11.48,4850000.0
0,0,rok,0,0,0,0,,,,,,,,,,16.17,17.05,10.09,116.87,6330000000.0,54.66,-9.3,2600000000.0,1240000000.0,1020000000.0,8.77,3143.2,705200000.0,6.07,2360000000.0,175.51,1.48,8.85,1120000000.0,722140000.0,1.46,239.74,222.87,115970000.0,115970000.0,115880000.0,0.17,80.18,2210000.0,3.74,1.91,2670000.0
0,0,rop,0,0,0,0,,,,,,,,,,28.89,27.0,4.41,16.71,5420000000.0,51.87,0.9,3430000000.0,1940000000.0,1560000000.0,14.83,-15.5,302100000.0,2.88,9700000000.0,95.5,0.73,96.89,1420000000.0,1530000000.0,1.01,403.2,402.39,104870000.0,104870000.0,104370000.0,1.55,95.69,1260000.0,2.18,1.41,1450000.0
0,0,rost,0,0,0,0,,,,,,,,,,4.25,5.38,4.2,17.63,12790000000.0,36.14,-32.5,5320000000.0,1050000000.0,543270000.0,1.53,-94.7,3790000000.0,10.65,6270000000.0,218.66,1.7,8.05,1260000000.0,529770000.0,0.77,96.25,92.22,2180000.0,356010000.0,348400000.0,2.19,88.37,3110000.0,1.73,0.89,4620000.0
0,0,rrc,0,0,0,0,,,,,,,,,,-134.09,-133.22,-20.77,-85.45,1850000000.0,7.62,-22.6,891800000.0,348720000.0,-2490000000.0,-10.22,,0.0,0.0,3120000000.0,187.65,0.33,7.05,311390000.0,957820000.0,2.93,7.49,6.99,5600000.0,256329999.99999997,233500000.0,2.4,96.3,36400000.0,6.61,21.66,39580000.0
0,0,rsg,0,0,0,0,,,,,,,,,,10.05,17.81,4.98,12.52,10160000000.0,31.81,-2.8,4080000000.0,2920000000.0,1020000000.0,3.19,-12.8,406400000.0,1.27,9140000000.0,109.17,0.81,26.28,2470000000.0,913260000.0,0.64,94.16,88.54,1110000.0,318720000.0,209330000.0,0.16,93.7,2430000.0,2.38,1.16,2650000.0
0,0,rsh,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,rtn,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,s,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,sai,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,sbux,0,0,0,0,,,,,,,,,,3.95,6.45,3.9,,23520000000.0,20.05,-8.1,5060000000.0,3020000000.0,928300000.0,0.79,-51.1,4630000000.0,3.95,25400000000.0,,1.06,-6.65,1600000000.0,-1100000000.0,0.77,89.93,81.33,7540000.0,1170000000.0,1170000000.0,0.19,69.81,10500000.0,1.56,0.9,12550000.0
0,0,scg,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,schl,0,0,0,0,,,,,,,,,,-1.71,0.52,0.24,-2.13,1470000000.0,42.66,-7.5,736100000.0,49800000.0,-25100000.0,-0.73,,355500000.0,10.39,320100000.0,27.9,1.87,33.51,73700000.0,3990000.0,0.89,21.42,25.22,32549999.999999996,32549999.999999996,28260000.0,18.74,81.94,1.79,1.79,1.22,0.6
0,0,schw,0,0,0,0,,,,,,,,,,29.8,39.5,0.86,11.45,10120000000.0,7.86,-9.7,10470000000.0,,2790000000.0,2.16,-26.6,57560000000.0,34.29,9270000000.0,29.58,0.28,20.22,-2100000000.0,,1.1,40.34,36.52,11670000.0,1800000000.0,1520000000.0,7.09,70.27,18350000.0,1.11,1.1,80850000.0
0,0,sd,0,0,0,0,,,,,,,,,,0.0,-11.19,-1.8,-135.1,144510000.0,4.06,-52.6,156510000.0,75870000.0,-526340000.00000006,-14.776,,11190000.0,0.31,12000000.0,9.38,0.37,3.59,53150000.0,44770000.0,3.23,1.9378,1.665,35930000.0,35930000.0,31740000.0,1.27,55.68,1.16,1.16,1.65,
0,0,se,0,0,0,0,,,,,,,,,,-39.07,-35.45,-12.45,-99.71,2980000000.0,6.45,102.2,604920000.0,-910990000.0,-1170000000.0,-2.52,,3450000000.0,7.07,2320000000.0,259.6,1.76,1.75,136580000.0,-294470000.0,1.43,167.21,128.07,3700000.0,487740000.0,273480000.0,3.89,75.25,23490000.0,8.45,,27770000.0
0,0,see,0,0,0,0,,,,,,,,,,9.57,16.19,8.55,,4860000000.0,31.38,1.5,1560000000.0,976700000.0,470700000.0,2.98,97.1,316800000.0,2.04,3820000000.0,15584.08,1.27,0.16,670100000.0,508350000.0,1.21,41.5,36.91,1190000.0,155150000.0,146240000.0,0.7,93.54,2290000.0,1.63,1.69,3050000.0
0,0,sfly,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,shld,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,shw,0,0,0,0,,,,,,,,,,10.41,15.25,8.23,45.49,17990000000.0,197.8,5.2,8039999999.999999,3320000000.0,1870000000.0,20.24,22.4,619900000.0,6.85,10090000000.0,239.87,1.19,46.47,3220000000.0,2490000000.0,1.07,698.9,640.15,91050000.0,91050000.0,80830000.0,9.55,80.6,1.71,1.71,1.04,5.36
0,0,sial,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,siri,0,0,0,0,,,,,,,,,,13.28,22.56,10.24,,7910000000.0,1.81,0.7,3940000000.0,2290000000.0,1050000000.0,0.24,10.6,33000000.0,0.01,8310000000.000001,,0.28,-0.21,1980000000.0,1110000000.0,1.13,5.87,5.79,26120000.0,4250000000.0,1080000000.0,75.56,16.37,170700000.0,6.36,16.31,160530000.0
0,0,sjm,0,0,0,0,,,,,,,,,,10.78,17.4,5.16,10.54,7990000000.0,70.08,10.8,3000000000.0,1840000000.0,861900000.0,7.56,53.3,396600000.0,3.48,5520000000.0,66.17,0.96,73.15,1440000000.0,1220000000.0,0.24,116.37,112.43,114070000.0,114070000.0,109610000.0,4.31,85.31,7740000.0,10.73,7.96,7970000.0
0,0,sks,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,slb,0,0,0,0,,,,,,,,,,-40.15,7.56,2.43,-57.36,26300000000.0,18.95,-38.4,4200000000.0,4820000000.0,-10560000000.0,-7.61,,3840000000.0,2.76,17760000000.0,143.61,1.22,8.58,4320000000.0,3870000000.0,2.13,16.09,17.98,14430000.0,1390000000.0,1390000000.0,0.17,76.06,20720000.0,1.27,1.49,21170000.0
0,0,slm,0,0,0,0,,,,,,,,,,43.22,59.07,1.91,21.89,1360000000.0,3.45,17.1,1320000000.0,,577460000.0,1.45,33.1,4370000000.0,11.64,4950000000.0,224.85,1.23,4.8,-147390000.0,,1.37,9.43,7.96,4250000.0,375240000.0,340170000.0,0.95,102.42,12460000.0,3.16,3.34,14830000.0
0,0,sna,0,0,0,0,,,,,,,,,,15.44,22.57,9.07,17.44,3810000000.0,70.0,4.2,2089999999.9999998,946100000.0,588700000.0,10.69,9.2,787200000.0,14.52,1510000000.0,41.56,2.63,66.76,887700000.0,930280000.0,1.31,159.92,145.53,54210000.0,54210000.0,53450000.0,1.41,97.46,5030000.0,9.32,10.63,5390000.0
0,0,sndk,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,sne,0,0,0,0,,,,,,,,,,11.27,0.0,2.38,19.92,,,-0.4,,,,4.76,144.6,,,,49.85,0.93,24.08,,,0.96,79.89,75.05,1100000.0,1230000000.0,1220000000.0,0.03,7.93,3110000.0,2.89,,3310000.0
0,0,sni,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,snts,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,so,0,0,0,0,,,,,,,,,,15.73,25.55,2.68,9.68,20170000000.0,19.08,-6.3,9630000000.0,8870000000.0,3170000000.0,2.99,-4.9,3380000000.0,3.2,51930000000.0,158.38,0.9,26.78,6120000000.0,-1420000000.0,0.37,59.32,55.51,3980000.0,1060000000.0,1050000000.0,0.14,59.75,9320000.0,2.28,0.88,9850000.0
0,0,spg,0,0,0,0,,,,,,,,,,27.25,46.16,4.37,56.44,4960000000.0,16.19,-25.2,4660000000.0,3590000000.0,1350000000.0,4.4,-73.1,1080000000.0,3.54,25660000000.0,1164.43,0.6,5.59,2390000000.0,1350000000.0,1.34,67.51,66.03,5230000.0,305940000.0,303250000.0,0.5,90.89,27070000.0,6.86,11.64,28610000.0
0,0,spls,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,srcl,0,0,0,0,,,,,,,,,,-11.53,9.17,2.63,-13.46,2820000000.0,30.88,-23.6,1180000000.0,502100000.0,-325100000.0,-3.56,,59400000.0,0.65,2400000000.0,102.54,0.82,25.5,412000000.0,348220000.0,1.34,66.84,60.8,91550000.0,91550000.0,91440000.0,0.3,106.34,3860000.0,11.4,4.22,4610000.0
0,0,sre,0,0,0,0,,,,,,,,,,35.48,24.39,2.58,9.92,11140000000.0,38.42,-4.1,4200000000.0,4350000000.0,1880000000.0,13.01,-53.0,3520000000.0,12.21,25910000000.0,104.25,0.84,69.73,2600000000.0,-1300000000.0,0.68,127.7,124.6,1360000.0,288470000.0,287930000.0,0.07,87.93,3820000.0,3.13,1.51,4940000.0
0,0,sti,0,0,0,0,,,,,,,,,,,,,,,,,9010000000.0,,,,,,,,,,,,,,70.13,70.13,18920000.0,,,,,,,,
0,0,stj,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,stt,0,0,0,0,,,,,,,,,,20.92,27.88,0.95,9.64,11700000000.0,32.96,-4.0,11700000000.0,,2250000000.0,6.28,-4.8,91870000000.0,260.4,39480000000.0,,,65.44,1210000000.0,,1.6,64.03,63.79,2100000.0,351960000.0,333710000.0,0.48,95.32,2680000.0,1.32,0.76,5170000.0
0,0,stx,0,0,0,0,,,,,,,,,,10.02,13.15,9.57,57.2,10250000000.0,39.44,-10.2,2850000000.0,1730000000.0,1030000000.0,3.92,11.5,1670000000.0,6.5,4260000000.0,233.66,1.51,7.07,1560000000.0,629370000.0,1.15,51.18,49.07,2920000.0,256540000.00000003,223950000.0,0.56,88.83,16930000.0,5.84,8.65,19530000.0
0,0,stz,0,0,0,0,,,,,,,,,,13.45,33.84,6.36,9.49,8130000000.000001,42.23,-3.6,4290000000.0,3050000000.0,1090000000.0,5.65,,204600000.0,1.06,11600000000.0,96.64,1.85,60.64,2580000000.0,1370000000.0,0.98,184.51,179.85,1110000.0,169500000.0,164940000.0,9.74,84.73,5120000.0,4.94,3.16,5670000.0
0,0,swk,0,0,0,0,,,,,,,,,,6.98,11.97,4.67,10.36,13840000000.0,90.89,6.0,4850000000.0,2230000000.0,951500000.0,6.19,71.3,683000000.0,4.26,5300000000.0,51.1,1.37,55.38,1840000000.0,1340000000.0,1.53,173.62,151.78,160220000.0,160220000.0,159900000.0,0.23,90.23,2970000.0,2.79,1.87,3420000.0
0,0,swn,0,0,0,0,,,,,,,,,,-127.97,2.24,0.59,-165.39,2270000000.0,4.15,-17.1,998000000.0,437000000.0,-2910000000.0,-5.308,,95000000.0,0.16,2590000000.0,674.48,0.7,0.63,632000000.0,-404380000.0,1.6,2.7653,2.7915,15760000.0,672770000.0,600800000.0,0.59,93.96,60780000.0,4.04,20.03,68950000.0
0,0,swy,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,syk,0,0,0,0,,,,,,,,,,12.35,21.61,6.52,13.88,14220000000.0,37.91,4.2,9800000000.0,3860000000.0,1760000000.0,4.61,33.3,7160000000.0,19.06,13540000000.0,104.24,2.89,34.56,2780000000.0,2460000000.0,0.84,217.62,198.65,1170000.0,375610000.0,332440000.0,7.43,74.76,3200000.0,3.17,0.97,4190000.0000000005
0,0,symc,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,syy,0,0,0,0,,,,,,,,,,-0.04,2.73,4.03,-1.12,49370000000.0,96.98,-23.0,9900000000.0,2069999999.9999998,-21410000.0,-0.04,-52.2,6010000000.0,11.79,14400000000.0,1079.69,1.74,2.55,2380000000.0,2210000000.0,1.23,64.42,58.65,2980000.0,509360000.0,508520000.0,0.13,83.72,10470000.0,4.15,2.16,15080000.0
0,0,t,0,0,0,0,,,,,,,,,,6.42,17.21,3.42,6.37,172890000000.0,24.02,-5.0,97050000000.0,54940000000.0,10960000000.0,1.52,-23.9,9820000000.0,1.38,187670000000.0,96.21,0.84,24.64,44990000000.0,35610000000.0,0.67,27.9,29.36,37820000.0,7130000000.0,7120000000.0,0.08,53.63,138010000.0,3.23,1.94,118870000.0
0,0,tap,0,0,0,0,,,,,,,,,,5.94,14.86,3.18,4.37,9850000000.0,45.42,-3.1,4200000000.0,2270000000.0,584500000.0,2.69,,731300000.0,3.38,8790000000.0,63.81,0.61,62.36,2100000000.0,1270000000.0,0.96,36.88,36.93,2510000.0,200300000.0,192930000.0,11.39,88.48,10290000.0,4.13,6.87,11560000.0
0,0,tdc,0,0,0,0,,,,,,,,,,5.71,1.14,0.64,29.49,1840000000.0,16.75,-1.1,966000000.0,147000000.0,105000000.0,0.94,,533000000.0,4.88,683000000.0,177.86,1.08,3.52,265000000.0,299620000.0,1.13,20.82,21.58,1120000.0,109300000.0,107960000.0,1.97,106.58,20170000.0,19.24,29.07,18450000.0
0,0,te,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,teg,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,tel,0,0,0,0,,,,,,,,,,-1.98,14.34,5.6,-2.58,12170000000.0,36.66,-1.2,3730000000.0,2460000000.0,-259000000.0,-0.73,-38.2,945000000.0,2.86,4690000000.0,49.38,1.57,28.38,1990000000.0,983630000.0,1.38,104.03,91.33,1620000.0,330660000.0,327870000.0,0.21,95.67,2880000.0,1.83,0.87,5380000.0
0,0,ter,0,0,0,0,,,,,,,,,,23.63,28.33,17.41,41.02,3020000000.0,18.13,40.8,1340000000.0,981730000.0,712890000.0,3.91,63.9,1230000000.0,7.43,468630000.0,23.51,3.34,12.01,824840000.0,386400000.0,1.26,90.22,82.03,2160000.0,166060000.0,165390000.0,0.33,99.12,7930000.0,5.17,6.09,9470000.0
0,0,tgt,0,0,0,0,,,,,,,,,,4.16,6.24,7.37,28.78,84650000000.0,167.88,24.7,23250000000.0,7860000000.0,3510000000.0,6.92,80.2,7310000000.0,14.6,16760000000.000002,133.23,1.11,25.14,9420000000.0,5410000000.0,0.92,160.07,137.45,3930000.0,500620000.0,499110000.0,0.21,82.85,6520000.0,2.42,1.3,8780000.0
0,0,thc,0,0,0,0,,,,,,,,,,-0.2,8.61,3.81,16.6,17530000000.0,167.58,-0.2,6700000000.0,2360000000.0,-35000000.0,-0.34,,3300000000.0,31.27,15720000000.0,785.41,1.34,-3.55,3480000000.0,2750000000.0,2.63,28.11,24.73,1380000.0,105520000.0,84180000.0,1.83,97.68,7700000.0,5.82,12.81,8100000.0
0,0,tibx,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,tif,0,0,0,0,,,,,,,,,,6.72,10.19,3.56,7.72,3680000000.0,30.35,-28.7,2760000000.0,641700000.0,246900000.0,2.03,-76.6,1040000000.0,8.6,2710000000.0,84.57,3.18,26.33,503700000.0,101780000.0,0.84,124.58,123.03,1960000.0,121370000.0,108570000.0,1.0,88.17,6800000.0,3.13,6.33,6440000.0
0,0,tjx,0,0,0,0,,,,,,,,,,2.11,3.26,2.78,14.28,33729999999.999996,28.09,-31.8,14850000000.0,1980000000.0,711340000.0,0.58,,6620000000.0,5.52,15660000000.0,336.03,1.51,3.89,3360000000.0,1880000000.0,0.78,56.49,53.93,7240000.0,1200000000.0,1200000000.0,0.1,92.98,8380000.000000001,1.62,0.7,10770000.0
